Datetime,k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,s,v,xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation
2025-02-04 13:51:00,2271,0.8783333333333334,2271,52.7,0.1945,11.908163265306124,0.7166666666666667,43.87755102040816,1.4533333333333334,88.9795918367347,87.2,93.11930612244899,0.0,0.0,0.0,0.0,1371.0,0.4666666666666667,0.0,0.17333333333333334,508.8
2025-02-04 13:52:00,2272,1.15,2272,69.0,0.24616666666666667,15.071428571428571,0.64,39.183673469387756,1.5733333333333335,96.32653061224491,94.4,82.96163265306124,0.0,0.0,0.0,0.0,1371.0,-0.06666666666666667,0.0,0.175,561.6
2025-02-04 13:53:00,2273,1.2658333333333334,2273,75.95,0.2505,15.336734693877553,0.77,47.14285714285714,1.6766666666666665,102.65306122448979,100.6,90.70165306122446,0.0,0.0,0.0,0.0,1371.0,0.16666666666666666,0.0,0.0033333333333333335,645.6
2025-02-04 13:54:00,2274,1.125,2274,67.5,0.23,14.081632653061225,1.0633333333333332,65.10204081632654,1.7716666666666667,108.46938775510205,106.3,121.50306122448981,0.0,0.0,0.0,0.0,1371.0,0.8666666666666667,0.0,0.030000000000000002,569.6
2025-02-04 13:55:00,2275,0.8358333333333333,2275,50.15,0.19566666666666668,11.979591836734695,1.0533333333333335,64.48979591836735,1.79,109.59183673469389,107.4,136.91422448979594,0.0,0.0,0.0,0.0,1371.0,0.06666666666666667,0.0,1.3683333333333332,402.1
2025-02-04 13:56:00,2276,0.0,2276,0.0,0.19466666666666665,11.918367346938776,0.6516666666666667,39.89795918367348,1.7983333333333333,110.10204081632654,107.9,161.9183673469388,0.0,0.0,0.0,0.0,1371.0,2.683333333333333,0.0,0.0,461.7
2025-02-04 13:57:00,2277,1.0716666666666665,2277,64.3,0.196,12.0,0.6583333333333333,40.30612244897959,1.8266666666666667,111.83673469387756,109.6,101.12885714285716,0.0,0.0,0.0,0.0,1371.0,0.48333333333333334,0.0,0.0,564.8
2025-02-04 13:58:00,2278,1.1424999999999998,2278,68.55,0.196,12.0,0.7200000000000001,44.081632653061234,1.8516666666666666,113.36734693877551,111.1,102.26997959183676,0.0,0.0,0.0,0.0,1371.0,0.55,0.0,0.0,535.5
2025-02-04 13:59:00,2279,1.0808333333333333,2279,64.85,0.19066666666666668,11.673469387755103,0.81,49.59183673469388,1.9200000000000002,117.55102040816328,115.2,115.26332653061226,0.0,0.0,0.0,0.0,1371.0,0.65,0.0,0.14,541.0
2025-02-04 14:00:00,2280,1.5975,2280,95.85,0.225,13.775510204081632,0.8216666666666667,50.30612244897959,1.9383333333333332,118.67346938775509,116.3,88.82210204081632,0.0,0.0,0.0,0.0,1371.0,-0.08333333333333333,0.0,-0.065,766.9
2025-02-04 14:01:00,2281,1.2683333333333333,2281,76.1,0.2343333333333333,14.346938775510202,0.85,52.04081632653061,2.013333333333333,123.26530612244898,120.8,115.0750612244898,0.0,0.0,0.0,0.0,1371.0,0.65,0.0,-0.065,577.4
2025-02-04 14:02:00,2282,1.15,2282,69.0,0.2385,14.60204081632653,0.8516666666666667,52.142857142857146,1.9933333333333332,122.0408163265306,119.6,121.16571428571427,0.0,0.0,0.0,0.0,1371.0,0.21666666666666667,0.0,0.6,550.5
2025-02-04 14:03:00,2283,1.145,2283,68.7,0.20516666666666664,12.561224489795917,0.8216666666666667,50.30612244897959,1.9866666666666668,121.63265306122449,119.2,117.17399999999999,0.0,0.0,0.0,0.0,1371.0,-0.16666666666666666,0.0,0.94,567.8
2025-02-04 14:04:00,2284,1.4224999999999999,2284,85.35,0.19883333333333333,12.173469387755102,0.6433333333333333,39.38775510204081,1.9666666666666666,120.40816326530611,118.0,88.32638775510203,0.0,0.0,0.0,0.0,1371.0,-0.5,0.0,0.55,676.2
2025-02-04 14:05:00,2285,0.0,2285,0.0,0.20416666666666666,12.5,0.6616666666666667,40.510204081632665,1.97,120.61224489795917,118.2,173.62244897959184,0.0,0.0,0.0,0.0,1371.0,2.8666666666666667,0.0,0.0,744.3
2025-02-04 14:06:00,2286,1.3508333333333333,2286,81.05,0.1995,12.214285714285715,0.6833333333333333,41.83673469387755,1.965,120.30612244897961,117.9,94.92814285714286,0.0,0.0,0.0,0.0,1371.0,0.23333333333333334,0.0,0.0,700.5
2025-02-04 14:07:00,2287,1.425,2287,85.5,0.1993333333333333,12.204081632653061,0.51,31.22448979591837,1.9366666666666668,118.57142857142858,116.2,78.21000000000001,0.0,0.0,0.0,0.0,1371.0,-0.21666666666666667,0.0,0.07166666666666667,727.3
2025-02-04 14:08:00,2288,0.0,2288,0.0,0.2,12.244897959183675,0.5533333333333333,33.87755102040817,1.0633333333333332,65.10204081632654,63.8,111.22448979591836,0.0,0.0,0.0,0.0,1371.0,1.8833333333333333,0.0,0.0,612.4
2025-02-04 14:09:00,2289,0.965,2289,57.9,0.20566666666666666,12.591836734693878,0.6533333333333334,40.00000000000001,1.0333333333333334,63.26530612244898,62.00000000000001,59.115142857142864,0.0,0.0,0.0,0.0,1371.0,0.0,0.0,0.0,569.4
2025-02-04 14:10:00,2290,0.9558333333333333,2290,57.35,0.1965,12.03061224489796,0.28,17.142857142857146,1.0533333333333335,64.48979591836735,63.20000000000001,37.460265306122466,0.0,0.0,0.0,0.0,1371.0,0.4166666666666667,0.0,-0.73,682.3
2025-02-04 14:11:00,2291,0.7983333333333333,2291,47.9,0.19716666666666666,12.071428571428571,0.39499999999999996,24.183673469387752,1.2133333333333334,74.28571428571429,72.8,63.5988163265306,0.0,0.0,0.0,0.0,1371.0,0.9,0.0,-0.7316666666666667,425.1
2025-02-04 14:12:00,2292,0.9233333333333333,2292,55.4,0.19666666666666668,12.040816326530614,0.5233333333333333,32.04081632653062,1.4433333333333331,88.3673469387755,86.6,78.15697959183672,0.0,0.0,0.0,0.0,1371.0,-0.2,0.0,0.5166666666666667,378.6
2025-02-04 14:13:00,2293,0.9700000000000001,2293,58.2,0.21083333333333334,12.908163265306124,0.7366666666666667,45.102040816326536,1.25,76.53061224489795,75.0,77.5048163265306,0.0,0.0,0.0,0.0,1371.0,-0.15,0.0,0.515,461.2
2025-02-04 14:14:00,2294,0.8758333333333332,2294,52.55,0.1968333333333333,12.051020408163264,0.7816666666666666,47.857142857142854,1.01,61.836734693877546,60.6,70.24589795918368,0.0,0.0,0.0,0.0,1371.0,-0.08333333333333333,0.0,0.36166666666666664,429.9
2025-02-04 14:15:00,2295,0.9441666666666666,2295,56.65,0.1968333333333333,12.051020408163264,0.8483333333333333,51.938775510204074,1.065,65.20408163265306,63.9,73.67687755102041,0.0,0.0,0.0,0.0,1371.0,-0.03333333333333333,0.0,0.275,433.8
2025-02-04 14:16:00,2296,1.0775000000000001,2296,64.65,0.19216666666666665,11.76530612244898,0.95,58.16326530612245,1.0833333333333333,66.3265306122449,65.0,72.89810204081631,0.0,0.0,0.0,0.0,1371.0,-0.13333333333333333,0.0,0.24166666666666667,532.0
2025-02-04 14:17:00,2297,1.2983333333333333,2297,77.9,0.20266666666666666,12.408163265306122,1.0283333333333333,62.9591836734694,1.115,68.26530612244898,66.9,67.29065306122449,0.0,0.0,0.0,0.0,1371.0,-0.3,0.0,0.105,614.5
2025-02-04 14:18:00,2298,1.1566666666666667,2298,69.4,0.202,12.367346938775512,1.0233333333333332,62.65306122448979,1.135,69.48979591836735,68.1,76.49820408163265,0.0,0.0,0.0,0.0,1371.0,0.3,0.0,-0.20166666666666666,385.3
2025-02-04 14:19:00,2299,0.6725,2299,40.35,0.20900000000000002,12.79591836734694,1.0466666666666666,64.08163265306123,1.1166666666666667,68.36734693877551,67.0,105.70189795918368,0.0,0.0,0.0,0.0,1371.0,0.7666666666666667,0.0,0.31,313.1
2025-02-04 14:20:00,2300,0.5991666666666667,2300,35.95,0.2085,12.76530612244898,1.085,66.42857142857143,1.0799999999999998,66.12244897959184,64.8,110.08532653061224,0.0,0.0,0.0,0.0,1371.0,0.11666666666666667,0.0,1.1099999999999999,268.7
2025-02-04 14:21:00,2301,0.0,2301,0.0,0.1915,11.724489795918368,1.0799999999999998,66.12244897959184,0.21333333333333335,13.061224489795919,12.8,90.90816326530611,0.0,0.0,0.0,0.0,1371.0,1.5166666666666666,0.0,0.0,261.3
2025-02-04 14:22:00,2302,0.5291666666666667,2302,31.75,0.19166666666666668,11.734693877551022,1.0799999999999998,66.12244897959184,0.215,13.16326530612245,12.9,59.90540816326531,0.0,0.0,0.0,0.0,1371.0,0.4666666666666667,0.0,0.0,251.5
2025-02-04 14:23:00,2303,0.5175,2303,31.049999999999997,0.19133333333333333,11.714285714285714,1.0883333333333334,66.63265306122449,0.18166666666666667,11.122448979591837,10.9,59.04038775510204,0.0,0.0,0.0,0.0,1371.0,0.38333333333333336,0.0,0.08833333333333333,242.0
2025-02-04 14:24:00,2304,0.5233333333333333,2304,31.4,0.20149999999999998,12.33673469387755,1.0666666666666667,65.3061224489796,0.16833333333333333,10.306122448979592,10.1,57.17697959183674,0.0,0.0,0.0,0.0,1371.0,0.3333333333333333,0.0,0.09000000000000001,238.9
2025-02-04 14:25:00,2305,0.5575,2305,33.45,0.202,12.367346938775512,1.0766666666666667,65.91836734693878,0.16833333333333333,10.306122448979592,10.1,55.81083673469388,0.0,0.0,0.0,0.0,1371.0,-0.05,0.0,0.43,253.9
2025-02-04 14:26:00,2306,0.5758333333333333,2306,34.55,0.2061666666666667,12.622448979591839,1.095,67.0408163265306,1.0033333333333334,61.42857142857144,60.2,107.2328367346939,0.0,0.0,0.0,0.0,1371.0,0.7666666666666667,0.0,0.43,268.7
2025-02-04 14:27:00,2307,0.0,2307,0.0,0.20650000000000002,12.642857142857144,0.8916666666666667,54.591836734693885,1.0283333333333333,62.9591836734694,61.7,130.19387755102042,0.0,0.0,0.0,0.0,1371.0,2.1666666666666665,0.0,-0.0016666666666666668,345.1
2025-02-04 14:28:00,2308,0.0,2308,0.0,0.2061666666666667,12.622448979591839,0.9483333333333334,58.06122448979592,1.0233333333333332,62.65306122448979,61.39999999999999,133.33673469387753,0.0,0.0,0.0,0.0,1371.0,2.216666666666667,0.0,0.0,532.1
2025-02-04 14:29:00,2309,0.9741666666666667,2309,58.45,0.20650000000000002,12.642857142857144,0.9483333333333334,58.06122448979592,1.0033333333333334,61.42857142857144,60.2,74.8516530612245,0.0,0.0,0.0,0.0,1371.0,0.2,0.0,0.0,507.4
2025-02-04 14:30:00,2310,0.0,2310,0.0,0.20683333333333334,12.663265306122451,0.31333333333333335,19.183673469387756,0.15166666666666667,9.285714285714286,9.1,41.13265306122449,0.0,0.0,0.0,0.0,1371.0,0.75,0.0,0.0,448.1
2025-02-04 14:31:00,2311,0.3266666666666667,2311,19.6,0.217,13.285714285714285,0.28500000000000003,17.44897959183674,0.15333333333333332,9.387755102040815,9.2,20.914448979591832,0.0,0.0,0.0,0.0,1371.0,0.05,0.0,0.0,571.3
2025-02-04 14:32:00,2312,0.365,2312,21.9,0.21683333333333332,13.275510204081634,0.31,18.979591836734695,0.15333333333333332,9.387755102040815,9.2,20.180857142857146,0.0,0.0,0.0,0.0,1371.0,0.0,0.0,0.0,623.6
2025-02-04 14:33:00,2313,0.7408333333333333,2313,44.45,0.20233333333333334,12.387755102040817,0.3016666666666667,18.46938775510204,0.15333333333333332,9.387755102040815,9.2,0.0,0.0,3.316102040816326,3.2497799999999994,0.0,1371.0,-0.05,3.316102040816326,-0.7816666666666666,612.9
2025-02-04 14:34:00,2314,0.6075,2314,36.45,0.19133333333333333,11.714285714285714,0.31333333333333335,19.183673469387756,0.6383333333333333,39.08163265306123,38.3,34.25859183673469,0.0,0.0,0.0,0.0,1371.0,0.4166666666666667,0.0,-0.49333333333333335,292.1
2025-02-04 14:35:00,2315,0.5966666666666666,2315,35.8,0.1925,11.785714285714285,0.39333333333333337,24.081632653061227,1.0266666666666666,62.85714285714286,61.599999999999994,63.640489795918384,0.0,0.0,0.0,0.0,1371.0,0.8333333333333334,0.0,-0.4066666666666666,280.0
2025-02-04 14:36:00,2316,0.5875,2316,35.25,0.19083333333333333,11.683673469387754,0.6466666666666666,39.59183673469388,1.0366666666666666,63.46938775510204,62.199999999999996,80.19989795918367,0.0,0.0,0.0,0.0,1371.0,0.8666666666666667,0.0,-0.13333333333333333,278.2
2025-02-04 14:37:00,2317,0.6266666666666667,2317,37.6,0.19016666666666668,11.642857142857142,0.8049999999999999,49.285714285714285,1.0266666666666666,62.85714285714286,61.599999999999994,86.93771428571428,0.0,0.0,0.0,0.0,1371.0,0.03333333333333333,0.0,0.7733333333333333,295.3
2025-02-04 14:38:00,2318,0.5666666666666667,2318,34.0,0.22466666666666668,13.755102040816327,0.935,57.24489795918368,1.0266666666666666,62.85714285714286,61.599999999999994,100.53714285714287,0.0,0.0,0.0,0.0,1371.0,0.13333333333333333,0.0,0.9216666666666666,257.2
2025-02-04 14:39:00,2319,0.5558333333333334,2319,33.35,0.22599999999999998,13.83673469387755,1.04,63.673469387755105,1.0283333333333333,62.9591836734694,61.7,107.78638775510206,0.0,0.0,0.0,0.0,1371.0,0.03333333333333333,0.0,1.1933333333333331,242.6
2025-02-04 14:40:00,2320,0.4891666666666667,2320,29.35,0.22366666666666662,13.693877551020407,1.2,73.46938775510205,1.0383333333333333,63.57142857142857,62.3,121.97169387755103,0.0,0.0,0.0,0.0,1371.0,0.1,0.0,1.4183333333333332,221.2
2025-02-04 14:41:00,2321,0.4675,2321,28.05,0.22516666666666665,13.785714285714285,1.2466666666666666,76.3265306122449,1.03,63.06122448979592,61.800000000000004,125.6844693877551,0.0,0.0,0.0,0.0,1371.0,0.08333333333333333,0.0,1.52,208.3
2025-02-04 14:42:00,2322,0.405,2322,24.3,0.22533333333333333,13.795918367346939,1.3033333333333335,79.79591836734696,1.0116666666666667,61.93877551020408,60.7,131.71661224489796,0.0,0.0,0.0,0.0,1371.0,0.06666666666666667,0.0,1.725,183.4
2025-02-04 14:43:00,2323,0.35083333333333333,2323,21.05,0.19583333333333333,11.989795918367347,1.3,79.59183673469389,1.015,62.14285714285714,60.89999999999999,133.09548979591838,0.0,0.0,0.0,0.0,1371.0,0.03333333333333333,0.0,1.8116666666666668,155.0
2025-02-04 14:44:00,2324,0.2966666666666667,2324,17.8,0.19766666666666666,12.10204081632653,1.3116666666666668,80.3061224489796,1.0166666666666666,62.24489795918367,61.0,137.2090612244898,0.0,0.0,0.0,0.0,1371.0,0.06666666666666667,0.0,1.915,136.4
2025-02-04 14:45:00,2325,0.2708333333333333,2325,16.25,0.21183333333333332,12.96938775510204,1.3183333333333331,80.71428571428571,1.0183333333333333,62.3469387755102,61.1,140.10561224489797,0.0,0.0,0.0,0.0,1371.0,0.05,0.0,2.015,123.0
2025-02-04 14:46:00,2326,0.23583333333333334,2326,14.15,0.21333333333333335,13.061224489795919,1.2916666666666667,79.08163265306123,1.0216666666666667,62.55102040816327,61.300000000000004,140.82687755102043,0.0,0.0,0.0,0.0,1343.58,0.03333333333333333,0.0,2.0833333333333335,109.8
2025-02-04 14:47:00,2327,0.2075,2327,12.45,0.22266666666666665,13.632653061224488,1.2883333333333333,78.87755102040816,1.035,63.367346938775505,62.099999999999994,143.67655102040817,0.0,0.0,0.0,0.0,1343.58,0.05,0.0,2.1533333333333333,100.3
2025-02-04 14:48:00,2328,0.1925,2328,11.55,0.2063333333333333,12.63265306122449,1.2766666666666666,78.16326530612245,1.065,65.20408163265306,63.9,144.681,0.0,0.0,0.0,0.0,1343.58,0.016666666666666666,0.0,2.1883333333333335,97.8
2025-02-04 14:49:00,2329,0.2,2329,12.0,0.2075,12.704081632653061,1.2883333333333333,78.87755102040816,1.0266666666666666,62.85714285714286,61.599999999999994,142.6787755102041,0.0,0.0,0.0,0.0,1343.58,-0.05,0.0,2.2383333333333337,108.0
2025-02-04 14:50:00,2330,0.27416666666666667,2330,16.45,0.2063333333333333,12.63265306122449,1.3316666666666668,81.53061224489797,1.0183333333333333,62.3469387755102,61.1,140.38920408163267,0.0,0.0,0.0,0.0,1343.58,-0.05,0.0,2.086666666666667,137.9
2025-02-04 14:51:00,2331,0.33249999999999996,2331,19.95,0.20116666666666666,12.316326530612244,1.3299999999999998,81.42857142857142,1.0216666666666667,62.55102040816327,61.300000000000004,136.74491836734694,0.0,0.0,0.0,0.0,1343.58,-0.05,0.0,1.9816666666666667,172.0
2025-02-04 14:52:00,2332,0.43083333333333335,2332,25.85,0.20566666666666666,12.591836734693878,1.2933333333333332,79.18367346938776,1.0266666666666666,62.85714285714286,61.599999999999994,129.2996530612245,0.0,0.0,0.0,0.0,1343.58,-0.06666666666666667,0.0,1.7766666666666666,204.9
2025-02-04 14:53:00,2333,0.49916666666666665,2333,29.95,0.20166666666666666,12.346938775510205,1.2950000000000002,79.28571428571429,1.0283333333333333,62.9591836734694,61.7,125.24083673469391,0.0,0.0,0.0,0.0,1316.1599999999999,-0.03333333333333333,0.0,1.6233333333333335,239.6
2025-02-04 14:54:00,2334,0.5366666666666667,2334,32.2,0.20233333333333334,12.387755102040817,1.3099999999999998,80.20408163265304,1.0466666666666666,64.08163265306123,62.8,125.1174693877551,0.0,0.0,0.0,0.0,1316.1599999999999,0.0,0.0,1.5383333333333333,260.2
2025-02-04 14:55:00,2335,0.5533333333333333,2335,33.2,0.2006666666666667,12.285714285714286,1.285,78.67346938775509,1.0766666666666667,65.91836734693878,64.6,124.34155102040816,0.0,0.0,0.0,0.0,1316.1599999999999,-0.03333333333333333,0.0,1.52,263.2
2025-02-04 14:56:00,2336,0.5875,2336,35.25,0.20083333333333334,12.295918367346939,1.2933333333333332,79.18367346938776,1.02,62.44897959183674,61.2,119.38357142857143,0.0,0.0,0.0,0.0,1316.1599999999999,-0.03333333333333333,0.0,1.4349999999999998,279.7
2025-02-04 14:57:00,2337,0.635,2337,38.1,0.19166666666666668,11.734693877551022,1.2833333333333334,78.57142857142858,1.03,63.06122448979592,61.800000000000004,116.02934693877553,0.0,0.0,0.0,0.0,1316.1599999999999,-0.03333333333333333,0.0,1.3150000000000002,303.5
2025-02-04 14:58:00,2338,0.5725,2338,34.35,0.19116666666666668,11.704081632653063,1.2783333333333333,78.26530612244898,1.0333333333333334,63.26530612244898,62.00000000000001,119.57169387755103,0.0,0.0,0.0,0.0,1316.1599999999999,0.11666666666666667,0.0,1.2483333333333335,278.2
2025-02-04 14:59:00,2339,0.4775,2339,28.65,0.19116666666666668,11.704081632653063,1.2666666666666666,77.55102040816325,1.035,63.367346938775505,62.099999999999994,124.54544897959181,0.0,0.0,0.0,0.0,1316.1599999999999,0.06666666666666667,0.0,1.4883333333333333,230.0
2025-02-04 15:00:00,2340,0.4483333333333333,2340,26.9,0.19099999999999998,11.693877551020407,1.2633333333333332,77.34693877551021,1.0366666666666666,63.46938775510204,62.199999999999996,126.14820408163266,0.0,0.0,0.0,0.0,1316.1599999999999,0.03333333333333333,0.0,1.62,220.3
2025-02-04 15:01:00,2341,0.46166666666666667,2341,27.7,0.21283333333333332,13.030612244897958,1.275,78.06122448979592,1.06,64.89795918367348,63.6,128.84379591836736,0.0,0.0,0.0,0.0,1316.1599999999999,0.016666666666666666,0.0,1.6566666666666667,225.0
2025-02-04 15:02:00,2342,0.45416666666666666,2342,27.25,0.2321666666666667,14.214285714285715,1.27,77.75510204081633,1.075,65.81632653061224,64.5,131.0807142857143,0.0,0.0,0.0,0.0,1316.1599999999999,0.05,0.0,1.6733333333333333,222.6
2025-02-04 15:03:00,2343,0.44,2343,26.4,0.22199999999999998,13.591836734693876,1.26,77.14285714285715,1.0183333333333333,62.3469387755102,61.1,127.20963265306123,0.0,0.0,0.0,0.0,1316.1599999999999,-0.03333333333333333,0.0,1.6916666666666667,221.2
2025-02-04 15:04:00,2344,0.47583333333333333,2344,28.55,0.206,12.612244897959183,1.2616666666666667,77.24489795918369,1.0216666666666667,62.55102040816327,61.300000000000004,124.42916326530613,0.0,0.0,0.0,0.0,1316.1599999999999,-0.05,0.0,1.6566666666666667,251.3
2025-02-04 15:05:00,2345,0.5141666666666667,2345,30.85,0.1955,11.96938775510204,0.8566666666666667,52.44897959183674,1.0233333333333332,62.65306122448979,61.39999999999999,96.83842857142857,0.0,0.0,0.0,0.0,1316.1599999999999,-0.21666666666666667,0.0,1.52,256.2
2025-02-04 15:06:00,2346,0.0,2346,0.0,0.1968333333333333,12.051020408163264,0.8833333333333333,54.08163265306123,0.15666666666666668,9.591836734693878,9.4,75.72448979591837,0.0,0.0,0.0,0.0,1316.1599999999999,1.2666666666666666,0.0,0.0,224.6
2025-02-04 15:07:00,2347,0.28583333333333333,2347,17.15,0.19066666666666668,11.673469387755103,0.9416666666666667,57.6530612244898,0.16333333333333336,10.000000000000002,9.8,62.5195306122449,0.0,0.0,0.0,0.0,1316.1599999999999,0.75,0.0,0.0,173.4
2025-02-04 15:08:00,2348,0.3575,2348,21.45,0.19566666666666668,11.979591836734695,1.0333333333333334,63.26530612244898,0.18000000000000002,11.020408163265309,10.8,65.24430612244899,0.0,0.0,0.0,0.0,1316.1599999999999,0.8,0.0,-0.08333333333333333,228.8
