k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,sBY,xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation,pSL,dD1,dD
1342,0.0,0.0,1.5918367346938778,1.56,0.6122448979591837,0.6,6.632653061224491,6.5,0.0,0.0,0.0,23.861736000008023,23.38450128000786,2304.0,2495.2200000000003,-1.0,23.861736000008023,11.2,-0.3,7.9,0.0,0.0
1343,0.0,0.0,1.5612244897959187,1.53,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,23.861759999999776,23.38452479999978,2303.6,2495.2200000000003,0.0,23.861759999999776,12.2,-0.6,7.9,0.0,0.0
1344,0.0,0.0,1.5612244897959187,1.53,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,23.861783999964246,23.384548319964964,2303.2000000000003,2495.2200000000003,1.0,23.861783999964246,13.2,-0.8,7.9,0.0,0.0
1345,0.0,0.0,1.9285714285714288,1.8900000000000001,0.6122448979591837,0.6,6.326530612244898,6.2,0.0,0.0,0.0,23.86180800001057,23.384571840010356,2302.8,2495.2200000000003,0.0,23.86180800001057,12.2,-0.7,7.9,0.0,0.0
1346,0.0,0.0,1.0204081632653061,1.0,0.6122448979591837,0.6,6.326530612244898,6.2,0.0,0.0,0.0,23.861832000002323,23.384595360002276,2302.4,2495.2200000000003,0.0,23.861832000002323,11.1,-0.7,7.9,0.0,0.0
1347,0.0,0.0,1.0612244897959182,1.04,0.6122448979591837,0.6,6.632653061224491,6.5,0.0,0.0,0.0,23.861855999994077,23.384618879994193,2302.0,2495.2200000000003,0.0,23.861855999994077,11.2,-0.9,7.9,0.0,0.0
1348,0.0,0.0,1.1224489795918366,1.1,0.6122448979591837,0.6,7.755102040816325,7.599999999999999,0.0,0.0,0.0,23.861880000013116,23.384642400012854,2301.6,2495.2200000000003,0.0,23.861880000013116,12.2,-1.0,7.9,0.0,0.0
1349,0.0,0.0,1.0714285714285716,1.05,0.6122448979591837,0.6,8.26530612244898,8.1,0.0,0.0,0.0,23.861903999977585,23.384665919978033,2301.2000000000003,2495.2200000000003,1.0,23.861903999977585,12.2,-1.0,7.9,0.0,0.0
1350,0.0,0.0,1.0408163265306123,1.02,0.6122448979591837,0.6,9.795918367346939,9.6,0.0,0.0,0.0,23.861927999996624,23.38468943999669,2300.8,2495.2200000000003,0.0,23.861927999996624,14.3,-1.2,8.0,0.0,0.0
1351,0.0,0.0,1.0408163265306123,1.02,0.6122448979591837,0.6,6.224489795918367,6.1,0.0,0.0,0.0,23.861951999988378,23.384712959988608,2300.4,2495.2200000000003,0.0,23.861951999988378,10.1,-1.0,8.0,0.0,0.0
1352,0.0,0.0,1.1020408163265307,1.08,0.6122448979591837,0.6,6.326530612244898,6.2,0.0,0.0,0.0,23.861976000007417,23.38473648000727,2300.0,2495.2200000000003,0.0,23.861976000007417,10.1,-0.6,8.0,0.0,0.0
1353,0.0,0.0,1.0000000000000002,0.9800000000000001,0.6122448979591837,0.6,6.530612244897959,6.4,0.0,0.0,0.0,23.86199999999917,23.384759999999186,2299.6,2495.2200000000003,0.0,23.86199999999917,11.2,-0.8,8.0,0.0,0.0
1354,0.0,0.0,0.9591836734693879,0.9400000000000002,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,23.86202399996364,23.384783519964365,2299.2000000000003,2495.2200000000003,0.0,23.86202399996364,12.2,-0.8,8.0,0.0,0.0
1355,0.0,0.0,2.7448979591836733,2.69,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,0.0,23.862048000009963,23.38480704000976,2298.8,2495.2200000000003,0.0,23.862048000009963,14.3,-0.9,8.0,0.0,0.0
1356,0.0,0.0,2.7755102040816326,2.7199999999999998,0.6122448979591837,0.6,7.040816326530613,6.9,0.0,0.0,0.0,23.862072000001717,23.384830560001685,2298.4,2495.2200000000003,0.0,23.862072000001717,13.2,-0.8,8.0,0.0,0.0
1357,0.0,0.0,1.0000000000000002,0.9800000000000001,0.6122448979591837,0.6,6.224489795918367,6.1,0.0,0.0,0.0,23.86209599999347,23.3848540799936,2298.0,2495.2200000000003,0.0,23.86209599999347,10.2,-0.5,8.0,0.0,0.0
1358,0.0,0.0,1.0102040816326532,0.99,0.6122448979591837,0.6,6.530612244897959,6.4,0.0,0.0,0.0,23.86212000001251,23.38487760001226,2297.6,2495.2200000000003,0.0,23.86212000001251,11.2,-0.4,8.0,0.0,0.0
1359,0.0,0.0,0.9693877551020407,0.9499999999999998,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,23.86214399997698,23.38490111997744,2297.2000000000003,2495.2200000000003,0.0,23.86214399997698,11.1,-0.5,8.0,0.0,0.0
1360,0.0,0.0,1.0102040816326532,0.99,0.6122448979591837,0.6,8.775510204081634,8.6,0.0,0.0,0.0,23.862167999996018,23.3849246399961,2296.8,2495.2200000000003,0.0,23.862167999996018,12.2,-0.5,8.0,0.0,0.0
1361,0.0,0.0,0.979591836734694,0.96,0.6122448979591837,0.6,8.469387755102042,8.3,0.0,0.0,0.0,23.862192000015057,23.384948160014755,2296.4,2495.2200000000003,0.0,23.862192000015057,13.2,-0.6,8.0,0.0,0.0
1362,0.0,0.0,0.9897959183673468,0.97,0.6122448979591837,0.6,6.122448979591837,6.0,0.0,0.0,0.0,23.86221600000681,23.384971680006675,2296.0,2495.2200000000003,0.0,23.86221600000681,10.2,-0.5,8.0,0.0,0.0
1363,0.0,0.0,0.9489795918367349,0.93,0.6122448979591837,0.6,6.326530612244898,6.2,0.0,0.0,0.0,23.862239999998565,23.384995199998592,2295.6,2467.8,0.0,23.862239999998565,10.1,-0.2,8.0,0.0,0.0
1364,0.0,0.0,0.9489795918367349,0.93,0.6122448979591837,0.6,6.326530612244898,6.2,0.0,0.0,0.0,23.862263999963034,23.38501871996377,2295.2000000000003,2467.8,0.0,23.862263999963034,10.1,-0.5,8.0,0.0,0.0
1365,0.0,0.0,0.9897959183673468,0.97,0.6122448979591837,0.6,7.551020408163265,7.4,0.0,0.0,0.0,23.862288000009357,23.38504224000917,2294.8,2467.8,1.0,23.862288000009357,12.2,-0.1,8.0,0.0,0.0
1366,0.0,0.0,1.0000000000000002,0.9800000000000001,0.6122448979591837,0.6,8.061224489795919,7.900000000000001,0.0,0.0,0.0,23.86231200000111,23.38506576000109,2294.4,2467.8,0.0,23.86231200000111,12.2,-0.1,8.0,0.0,0.0
1367,0.0,0.0,0.9693877551020407,0.9499999999999998,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,0.0,23.862335999992865,23.385089279993007,2294.0,2467.8,0.0,23.862335999992865,12.2,-0.3,8.0,0.0,0.0
1368,0.0,0.0,1.0000000000000002,0.9800000000000001,0.6122448979591837,0.6,6.224489795918367,6.1,0.0,0.0,0.0,23.862360000011904,23.38511280001167,2293.6,2467.8,0.0,23.862360000011904,10.1,0.0,8.0,0.0,0.0
1369,0.0,0.0,0.9693877551020407,0.9499999999999998,0.7142857142857142,0.7,6.428571428571428,6.3,0.0,0.0,0.0,23.862383999976373,23.385136319976844,2293.2000000000003,2467.8,0.0,23.862383999976373,10.2,0.1,8.0,0.0,0.0
1370,0.0,0.0,1.2448979591836735,1.22,0.7142857142857142,0.7,6.530612244897959,6.4,0.0,0.0,0.0,23.862407999995412,23.385159839995502,2292.8,2467.8,0.0,23.862407999995412,11.1,-0.1,8.0,0.0,0.0
1371,0.0,0.0,0.9897959183673468,0.97,0.7142857142857142,0.7,8.061224489795919,7.900000000000001,0.0,0.0,0.0,23.86243200001445,23.38518336001416,2292.4,2467.8,0.0,23.86243200001445,12.2,-0.3,8.0,0.0,0.0
1372,0.0,0.0,1.0612244897959182,1.04,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,23.862456000006205,23.385206880006077,2292.0,2467.8,1.0,23.862456000006205,12.2,-0.3,8.0,0.0,0.0
1373,0.0,0.0,1.030612244897959,1.01,0.7142857142857142,0.7,9.183673469387756,9.0,0.0,0.0,0.0,23.86247999999796,23.385230399998,2291.6,2467.8,0.0,23.86247999999796,11.2,-0.1,8.0,0.0,0.0
1374,0.0,0.0,0.9591836734693879,0.9400000000000002,0.7142857142857142,0.7,6.326530612244898,6.2,0.0,0.0,0.0,23.862503999962428,23.385253919963176,2291.2000000000003,2467.8,0.0,23.862503999962428,10.1,0.0,8.0,0.0,0.0
1375,0.0,0.0,1.0408163265306123,1.02,0.7142857142857142,0.7,6.428571428571428,6.3,0.0,0.0,0.0,23.86252800000875,23.385277440008576,2290.8,2467.8,0.0,23.86252800000875,10.1,-0.1,8.0,0.0,0.0
1376,0.0,0.0,1.653061224489796,1.6199999999999999,0.7142857142857142,0.7,6.632653061224491,6.5,0.0,0.0,0.0,23.862552000000505,23.385300960000492,2290.4,2467.8,0.0,23.862552000000505,12.2,0.0,8.0,0.0,0.0
1377,0.0,0.0,1.030612244897959,1.01,0.7142857142857142,0.7,8.571428571428573,8.4,0.0,0.0,0.0,23.86257599999226,23.385324479992413,2290.0,2467.8,-1.0,23.86257599999226,13.2,0.0,8.0,0.0,0.0
1378,0.0,0.0,1.5408163265306123,1.51,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,23.862600000011298,23.38534800001107,2289.6,2467.8,0.0,23.862600000011298,13.2,-0.5,8.0,0.0,0.0
1379,0.0,0.0,1.5,1.47,0.7142857142857142,0.7,7.551020408163265,7.4,0.0,0.0,0.0,23.862623999975767,23.385371519976253,2289.2000000000003,2467.8,0.0,23.862623999975767,11.2,-0.4,8.0,0.0,0.0
1380,0.0,0.0,1.5306122448979593,1.5,0.7142857142857142,0.7,6.428571428571428,6.3,0.0,0.0,0.0,23.862647999994806,23.385395039994908,2288.8,2467.8,0.0,23.862647999994806,11.1,-0.7,8.0,0.0,0.0
1381,0.0,0.0,1.5408163265306123,1.51,0.7142857142857142,0.7,6.632653061224491,6.5,0.0,0.0,0.0,23.862672000013845,23.38541856001357,2288.4,2467.8,0.0,23.862672000013845,11.2,-0.6,8.0,0.0,0.0
1382,0.0,0.0,2.479591836734694,2.43,0.7142857142857142,0.7,7.142857142857143,7.0,0.0,0.0,0.0,23.8626960000056,23.385442080005486,2288.0,2467.8,0.0,23.8626960000056,13.2,-0.7,8.0,0.0,0.0
1383,0.0,0.0,2.479591836734694,2.43,0.7142857142857142,0.7,8.36734693877551,8.2,0.0,0.0,0.0,23.862719999997353,23.385465599997406,2287.6,2467.8,0.0,23.862719999997353,14.2,-0.6,8.0,0.0,0.0
1384,0.0,0.0,2.6428571428571432,2.59,0.7142857142857142,0.7,9.183673469387756,9.0,0.0,0.0,0.0,23.862743999961822,23.385489119962585,2287.2000000000003,2467.8,0.0,23.862743999961822,15.199999999999998,-0.7,8.0,0.0,0.0
1385,0.0,0.0,2.5918367346938775,2.54,0.7142857142857142,0.7,6.224489795918367,6.1,0.0,0.0,0.0,23.862768000008145,23.38551264000798,2286.8,2467.8,0.0,23.862768000008145,12.1,-1.0,8.0,0.0,0.0
1386,0.0,0.0,1.5306122448979593,1.5,0.6122448979591837,0.6,6.530612244897959,6.4,0.0,0.0,0.0,23.8627919999999,23.3855361599999,2286.4,2467.8,0.0,23.8627919999999,11.1,-0.6,8.0,0.0,0.0
1387,0.0,0.0,1.6020408163265305,1.5699999999999998,0.7142857142857142,0.7,7.244897959183673,7.1,0.0,0.0,0.0,23.862815999991653,23.38555967999182,2286.0,2467.8,0.0,23.862815999991653,12.1,-0.7,8.0,0.0,0.0
1388,0.0,0.0,1.806122448979592,1.77,0.7142857142857142,0.7,8.36734693877551,8.2,0.0,0.0,0.0,23.862840000010692,23.385583200010476,2285.6,2467.8,0.0,23.862840000010692,14.2,-0.7,8.0,0.0,0.0
1389,0.0,0.0,1.1632653061224492,1.1400000000000001,0.7142857142857142,0.7,8.571428571428573,8.4,0.0,0.0,0.0,23.86286399997516,23.38560671997566,2285.2000000000003,2467.8,0.0,23.86286399997516,13.2,-0.6,8.0,0.0,0.0
1390,0.0,0.0,1.193877551020408,1.17,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,0.0,23.8628879999942,23.385630239994313,2284.8,2467.8,-1.0,23.8628879999942,12.2,-0.9,8.0,0.0,0.0
1391,0.0,0.0,1.173469387755102,1.15,0.7142857142857142,0.7,6.122448979591837,6.0,0.0,0.0,0.0,23.86291200001324,23.385653760012975,2284.4,2467.8,1.0,23.86291200001324,11.1,-1.0,8.0,0.0,0.0
1392,0.0,0.0,1.153061224489796,1.1300000000000001,0.6122448979591837,0.6,6.530612244897959,6.4,0.0,0.0,0.0,23.862936000004993,23.38567728000489,2284.0,2467.8,0.0,23.862936000004993,11.2,-0.9,8.0,0.0,0.0
1393,0.0,0.0,1.2755102040816326,1.25,0.6122448979591837,0.6,7.142857142857143,7.0,0.0,0.0,0.0,23.862959999996747,23.385700799996812,2283.6,2467.8,0.0,23.862959999996747,11.1,-1.0,8.0,0.0,0.0
1394,0.0,0.0,1.1632653061224492,1.1400000000000001,0.7142857142857142,0.7,8.061224489795919,7.900000000000001,0.0,0.0,0.0,23.862983999961216,23.38572431996199,2283.2000000000003,2467.8,0.0,23.862983999961216,12.2,-1.3,8.0,0.0,0.0
1395,0.0,0.0,1.2244897959183674,1.2,0.7142857142857142,0.7,9.081632653061224,8.9,0.0,0.0,0.0,23.86300800000754,23.38574784000739,2282.8,2467.8,0.0,23.86300800000754,13.2,-1.2,8.0,0.0,0.0
1396,0.0,0.0,1.806122448979592,1.77,0.7142857142857142,0.7,6.224489795918367,6.1,0.0,0.0,0.0,23.863031999999293,23.385771359999307,2282.4,2467.8,0.0,23.863031999999293,11.1,-1.1,8.0,0.0,0.0
1397,0.0,0.0,1.806122448979592,1.77,0.7142857142857142,0.7,6.326530612244898,6.2,0.0,0.0,0.0,23.863055999991047,23.385794879991227,2282.0,2467.8,0.0,23.863055999991047,11.1,-1.1,8.0,0.0,0.0
1398,0.0,0.0,1.153061224489796,1.1300000000000001,0.6122448979591837,0.6,6.530612244897959,6.4,0.0,0.0,0.0,23.863080000010086,23.38581840000988,2281.6,2467.8,0.0,23.863080000010086,11.1,-1.0,8.0,0.0,0.0
1399,0.0,0.0,1.0816326530612246,1.06,0.6122448979591837,0.6,8.36734693877551,8.2,0.0,0.0,0.0,23.863103999974555,23.38584191997506,2281.2000000000003,2467.8,0.0,23.863103999974555,12.2,-1.4,8.0,0.0,0.0
1400,0.0,0.0,1.0918367346938773,1.0699999999999998,0.6122448979591837,0.6,8.979591836734693,8.8,0.0,0.0,0.0,23.863127999993594,23.385865439993722,2280.8,2467.8,1.0,23.863127999993594,13.2,-1.3,8.0,0.0,0.0
1401,0.0,0.0,1.1632653061224492,1.1400000000000001,0.7142857142857142,0.7,7.755102040816325,7.599999999999999,0.0,0.0,0.0,23.863152000012633,23.38588896001238,2280.4,2467.8,-1.0,23.863152000012633,13.2,-1.2,8.0,0.0,0.0
1402,0.0,0.0,1.4183673469387756,1.3900000000000001,0.7142857142857142,0.7,6.836734693877551,6.7,0.0,0.0,0.0,23.863176000004387,23.385912480004297,2280.0,2467.8,0.0,23.863176000004387,11.2,-1.3,8.0,0.0,0.0
1403,0.0,0.0,1.1428571428571428,1.1199999999999999,0.7142857142857142,0.7,7.142857142857143,7.0,0.0,0.0,0.0,23.86319999999614,23.38593599999622,2279.6,2467.8,0.0,23.86319999999614,11.2,-1.4,8.0,0.0,0.0
1404,0.0,0.0,1.1632653061224492,1.1400000000000001,0.7142857142857142,0.7,6.836734693877551,6.7,0.0,0.0,0.0,23.86322399996061,23.385959519961396,2279.2000000000003,2467.8,0.0,23.86322399996061,11.2,-1.5,8.0,0.0,0.0
1405,0.0,0.0,1.0000000000000002,0.9800000000000001,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,23.863248000006934,23.385983040006796,2278.8,2467.8,0.0,23.863248000006934,12.2,-1.5,8.0,0.0,0.0
1406,0.0,0.0,0.9897959183673468,0.97,0.7142857142857142,0.7,8.36734693877551,8.2,0.0,0.0,0.0,23.863271999998688,23.386006559998712,2278.4,2467.8,0.0,23.863271999998688,13.2,-1.2,8.0,0.0,0.0
1407,0.0,0.0,1.0510204081632653,1.03,0.6122448979591837,0.6,6.122448979591837,6.0,0.0,0.0,0.0,23.86329599999044,23.38603007999063,2278.0,2467.8,0.0,23.86329599999044,10.2,-1.2,8.0,0.0,0.0
1408,0.0,0.0,1.0000000000000002,0.9800000000000001,0.7142857142857142,0.7,6.224489795918367,6.1,0.0,0.0,0.0,23.86332000000948,23.38605360000929,2277.6,2467.8,0.0,23.86332000000948,10.1,-1.4,8.0,0.0,0.0
1409,0.0,0.0,0.9897959183673468,0.97,0.7142857142857142,0.7,6.428571428571428,6.3,0.0,0.0,0.0,23.86334399997395,23.38607711997447,2277.2000000000003,2467.8,0.0,23.86334399997395,10.1,-1.4,8.0,0.0,0.0
1410,0.0,0.0,0.979591836734694,0.96,0.7142857142857142,0.7,7.551020408163265,7.4,0.0,0.0,0.0,23.863367999992988,23.386100639993128,2276.8,2467.8,0.0,23.863367999992988,12.2,-1.3,7.62,0.0,0.0
1411,0.0,0.0,0.9897959183673468,0.97,0.7142857142857142,0.7,8.775510204081634,8.6,0.0,0.0,0.0,23.863392000012027,23.38612416001179,2276.4,2467.8,0.0,23.863392000012027,13.2,-1.4,7.62,0.0,0.0
1412,0.0,0.0,1.6020408163265305,1.5699999999999998,0.7142857142857142,0.7,8.469387755102042,8.3,0.0,0.0,0.0,23.86341600000378,23.386147680003706,2276.0,2467.8,0.0,23.86341600000378,13.2,-1.4,7.62,0.0,0.0
1413,0.0,0.0,1.5816326530612246,1.55,0.7142857142857142,0.7,6.224489795918367,6.1,0.0,0.0,0.0,23.863439999995535,23.386171199995623,2275.6,2467.8,0.0,23.863439999995535,11.2,-1.5,7.62,0.0,0.0
1414,0.0,0.0,1.7755102040816322,1.7399999999999998,0.7142857142857142,0.7,6.428571428571428,6.3,0.0,0.0,0.0,23.86346399998729,23.386194719987543,2275.2000000000003,2467.8,0.0,23.86346399998729,11.2,-0.8,7.62,0.0,0.0
1415,0.0,0.0,1.4285714285714284,1.4,0.7142857142857142,0.7,6.632653061224491,6.5,0.0,0.0,0.0,23.863488000006328,23.386218240006198,2274.8,2467.8,0.0,23.863488000006328,11.2,-0.6,7.62,0.0,0.0
1416,0.0,0.0,2.2040816326530615,2.16,0.7142857142857142,0.7,8.16326530612245,8.0,0.0,0.0,0.0,23.86351199999808,23.38624175999812,2274.4,2467.8,0.0,23.86351199999808,12.2,-0.6,7.62,0.0,0.0
1417,0.0,0.0,2.3265306122448983,2.2800000000000002,0.6122448979591837,0.6,8.775510204081634,8.6,0.0,0.0,0.0,23.863535999989836,23.386265279990038,2274.0,2467.8,0.0,23.863535999989836,14.2,-0.5,7.62,0.0,0.0
1418,0.0,0.0,1.683673469387755,1.65,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,0.0,23.863560000008874,23.386288800008696,2273.6,2467.8,-1.0,23.863560000008874,14.2,-0.4,7.62,0.0,0.0
1419,0.0,0.0,0.9693877551020407,0.9499999999999998,0.7142857142857142,0.7,6.938775510204081,6.8,0.0,0.0,0.0,23.863583999973343,23.386312319973875,2273.2000000000003,2467.8,-1.0,23.863583999973343,11.1,-0.6,7.62,0.0,0.0
1420,0.0,0.0,0.9489795918367349,0.93,0.7142857142857142,0.7,6.428571428571428,6.3,0.0,0.0,0.0,23.863607999992382,23.386335839992533,2272.8,2467.8,0.0,23.863607999992382,10.1,-0.7,7.62,0.0,0.0
1421,0.0,0.0,2.0408163265306123,2.0,0.7142857142857142,0.7,7.244897959183673,7.1,0.0,0.0,0.0,23.86363200001142,23.38635936001119,2272.4,2467.8,0.0,23.86363200001142,12.2,-0.8,7.62,0.0,0.0
1422,0.0,0.0,2.0918367346938775,2.05,0.7142857142857142,0.7,8.061224489795919,7.900000000000001,0.0,0.0,0.0,23.863656000003175,23.38638288000311,2272.0,2467.8,0.0,23.863656000003175,13.2,-0.8,7.62,0.0,0.0
1423,0.0,0.0,2.0918367346938775,2.05,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,23.86367999999493,23.38640639999503,2271.6,2467.8,0.0,23.86367999999493,13.2,-0.9,7.62,0.0,0.0
1424,0.0,0.0,1.0000000000000002,0.9800000000000001,0.7142857142857142,0.7,6.326530612244898,6.2,0.0,0.0,0.0,23.863703999986683,23.38642991998695,2271.2000000000003,2467.8,0.0,23.863703999986683,10.1,-0.5,7.62,0.0,0.0
1425,0.0,0.0,0.9693877551020407,0.9499999999999998,0.7142857142857142,0.7,6.428571428571428,6.3,0.0,0.0,0.0,23.86372800000572,23.386453440005607,2270.8,2467.8,1.0,23.86372800000572,11.1,-0.2,7.62,0.0,0.0
1426,0.0,0.0,1.0510204081632653,1.03,0.7142857142857142,0.7,6.530612244897959,6.4,0.0,0.0,0.0,23.863751999997476,23.386476959997527,2270.4,2467.8,0.0,23.863751999997476,11.1,-0.5,7.62,0.0,0.0
1427,0.0,0.0,0.9693877551020407,0.9499999999999998,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,0.0,0.0,0.0,23.86377599998923,23.386500479989444,2270.0,2467.8,0.0,23.86377599998923,12.2,-0.6,7.62,0.0,0.0
1428,0.0,0.0,0.979591836734694,0.96,0.7142857142857142,0.7,8.26530612244898,8.1,0.0,0.0,0.0,23.86380000000827,23.3865240000081,2269.6,2467.8,0.0,23.86380000000827,12.2,-0.5,7.62,0.0,0.0
1429,0.0,0.0,1.030612244897959,1.01,0.7142857142857142,0.7,8.979591836734693,8.8,0.0,0.0,0.0,23.863823999972738,23.38654751997328,2269.2000000000003,2467.8,0.0,23.863823999972738,13.2,-0.5,7.62,0.0,0.0
1430,0.0,0.0,1.0000000000000002,0.9800000000000001,0.6122448979591837,0.6,6.224489795918367,6.1,0.0,0.0,0.0,23.863847999991776,23.386571039991942,2268.8,2467.8,0.0,23.863847999991776,10.2,-0.4,7.62,0.0,0.0
1431,0.0,0.0,0.9897959183673468,0.97,0.7142857142857142,0.7,6.428571428571428,6.3,0.0,0.0,0.0,23.863872000010815,23.386594560010597,2268.4,2467.8,0.0,23.863872000010815,10.1,-0.3,7.62,0.0,0.0
1432,0.0,0.0,0.9693877551020407,0.9499999999999998,0.6122448979591837,0.6,6.530612244897959,6.4,0.0,0.0,0.0,23.86389600000257,23.386618080002517,2268.0,2467.8,0.0,23.86389600000257,11.2,-0.2,7.62,0.0,0.0
1433,0.0,0.0,0.979591836734694,0.96,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,23.863919999994323,23.386641599994434,2267.6,2467.8,0.0,23.863919999994323,12.2,-0.2,7.62,0.0,0.0
1434,0.0,0.0,1.336734693877551,1.31,0.6122448979591837,0.6,8.061224489795919,7.900000000000001,0.0,0.0,0.0,23.863943999986077,23.386665119986358,2267.2000000000003,2467.8,0.0,23.863943999986077,12.2,0.0,7.62,0.0,0.0
1435,0.0,0.0,1.193877551020408,1.17,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,23.863968000005116,23.386688640005012,2266.8,2467.8,0.0,23.863968000005116,12.2,-0.3,7.62,0.0,0.0
1436,0.0,0.0,1.1020408163265307,1.08,0.7142857142857142,0.7,6.326530612244898,6.2,0.0,0.0,0.0,23.86399199999687,23.386712159996932,2266.4,2467.8,0.0,23.86399199999687,10.1,-0.4,7.62,0.0,0.0
1437,0.0,0.0,1.0714285714285716,1.05,0.7142857142857142,0.7,6.530612244897959,6.4,0.0,0.0,0.0,23.864015999988624,23.38673567998885,2266.0,2467.8,0.0,23.864015999988624,11.2,-0.7,7.62,0.0,0.0
1438,0.0,0.0,1.0612244897959182,1.04,0.7142857142857142,0.7,6.836734693877551,6.7,0.0,0.0,0.0,23.864040000007662,23.38675920000751,2265.6,2467.8,0.0,23.864040000007662,11.1,-0.8,7.62,0.0,0.0
1439,0.0,0.0,1.0612244897959182,1.04,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,23.86406399997213,23.38678271997269,2265.2000000000003,2467.8,0.0,23.86406399997213,12.2,-0.8,7.62,0.0,0.0
1440,0.0,0.0,1.0816326530612246,1.06,0.6122448979591837,0.6,9.591836734693878,9.4,0.0,0.0,0.0,23.86408799999117,23.386806239991348,2264.8,2467.8,0.0,23.86408799999117,13.2,-0.7,7.73,0.0,0.0
1441,0.0,0.0,1.0102040816326532,0.99,0.7142857142857142,0.7,6.836734693877551,6.7,0.0,0.0,0.0,23.86411200001021,23.386829760010002,2264.4,2467.8,0.0,23.86411200001021,11.2,-0.7,7.73,0.0,0.0
1442,0.0,0.0,1.346938775510204,1.3199999999999998,0.7142857142857142,0.7,7.142857142857143,7.0,0.0,0.0,0.0,23.864136000001963,23.386853280001926,2264.0,2467.8,0.0,23.864136000001963,11.2,-0.6,7.73,0.0,0.0
1443,0.0,0.0,1.0102040816326532,0.99,0.7142857142857142,0.7,6.530612244897959,6.4,0.0,0.0,0.0,23.864159999993717,23.386876799993843,2263.6,2467.8,0.0,23.864159999993717,11.1,-0.7,7.73,0.0,0.0
1444,0.0,0.0,1.5204081632653061,1.49,0.7142857142857142,0.7,7.551020408163265,7.4,0.0,0.0,0.0,23.86418399998547,23.386900319985763,2263.2000000000003,2467.8,0.0,23.86418399998547,12.2,-1.0,7.73,0.0,0.0
1445,0.0,0.0,3.8061224489795915,3.7299999999999995,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,0.0,0.0,0.0,23.86420800000451,23.386923840004417,2262.8,2467.8,0.0,23.86420800000451,15.199999999999998,-0.8,7.73,0.0,0.0
1446,0.0,0.0,3.887755102040816,3.81,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,23.864231999996264,23.38694735999634,2262.4,2467.8,-1.0,23.864231999996264,14.2,-1.2,7.73,0.0,0.0
1447,0.0,0.0,3.6836734693877555,3.6100000000000003,0.7142857142857142,0.7,6.122448979591837,6.0,0.0,0.0,0.0,23.864255999988018,23.386970879988258,2262.0,2467.8,0.0,23.864255999988018,13.2,-1.1,7.73,0.0,0.0
1448,0.0,0.0,2.5510204081632653,2.5,0.7142857142857142,0.7,6.530612244897959,6.4,0.0,0.0,0.0,23.864280000007057,23.386994400006916,2261.6,2467.8,0.0,23.864280000007057,12.2,-0.9,7.73,0.0,0.0
1449,0.0,0.0,2.6122448979591835,2.56,0.7142857142857142,0.7,6.632653061224491,6.5,0.0,0.0,0.0,23.864303999971526,23.387017919972095,2261.2000000000003,2467.8,1.0,23.864303999971526,12.2,-0.9,7.73,0.0,0.0
1450,0.0,0.0,3.7755102040816326,3.7,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,0.0,0.0,0.0,23.864327999990564,23.38704143999075,2260.8,2467.8,0.0,23.864327999990564,15.199999999999998,-0.6,7.73,0.0,0.0
1451,0.0,0.0,4.418367346938775,4.33,0.7142857142857142,0.7,8.571428571428573,8.4,0.0,0.0,0.0,23.864352000009603,23.38706496000941,2260.4,2467.8,0.0,23.864352000009603,16.2,-0.4,7.73,0.0,0.0
1452,0.0,0.0,4.336734693877551,4.25,0.6122448979591837,0.6,7.040816326530613,6.9,0.0,0.0,0.0,23.864376000001357,23.38708848000133,2260.0,2467.8,-1.0,23.864376000001357,15.199999999999998,0.1,7.73,0.0,0.0
1453,0.0,0.0,1.6020408163265305,1.5699999999999998,0.7142857142857142,0.7,6.938775510204081,6.8,0.0,0.0,0.0,23.86439999999311,23.387111999993248,2259.6,2467.8,0.0,23.86439999999311,12.2,0.0,7.73,0.0,0.0
